scheme,snr_db,seed,abs_C20,abs_C21,abs_C40,abs_C41,abs_C42,abs_C60,abs_C63,occupied_bw_ratio,if_hist_kurtosis,if_hist_peak_count,envelope_variance,phase_diff_entropy
qpsk,15,13494,0.06553848383670743,1.0000000000000002,0.7852326927010624,0.10184943018665824,0.7743395059732749,0.6335397126498362,2.6741069434888995,2.2578666705659227,-0.7425866095475775,1.0,0.08135445248344285,2.819907277456997
qpsk,15,13495,0.018973305676544285,1.0,0.7588395831538968,0.026210507017123012,0.7526936449189832,0.1969797890739668,2.5363692291462847,2.070213042387967,-0.8959155532635772,1.0,0.08781828597799252,2.891312630436546
qpsk,15,13496,0.002654740313932153,0.9999999999999999,0.7858113106268861,0.0031454245166140592,0.7514593876559474,0.04755270483243755,2.531545956622761,2.3981972065598365,-0.834246151288569,1.0,0.08674111395752575,2.8901227118193704
qpsk,15,13497,0.01346248346397464,0.9999999999999998,0.8188568561592088,0.03172945384918342,0.7454310352613345,0.17628447891379326,2.4989773624459986,1.8515336936097688,-0.8125206605555868,1.0,0.0905855315039809,2.8977445758821654
qpsk,15,13498,0.01791748356504835,1.0,0.8222794017276388,0.019481088416165786,0.7528230422745303,0.1579097761350116,2.5408758017637947,2.031141494563663,-0.5133940065027844,1.0,0.08595522152221052,2.8507919538631703
qpsk,15,13499,0.063537926301742,1.0000000000000002,0.7545746592536667,0.10704441521659885,0.7695382111404911,0.6158523595398264,2.6502963584917545,2.3358451131528395,-0.8273112714711308,1.0,0.08245265534551055,2.8908218168573487
qpsk,15,13500,0.01754882286992141,0.9999999999999999,0.7610686472284555,0.050151435025706514,0.7632356662328015,0.24517545948919872,2.5934103043233847,1.7265888136834224,-0.8585754290572964,1.0,0.0861689797898157,2.9071819672770935
qpsk,15,13501,0.014624191147563224,0.9999999999999999,0.7746752944849787,0.03370911107712087,0.7489065316549419,0.18040404842931124,2.514009190775587,2.1563862149391135,-0.7520507323621284,1.0,0.08633183584294796,2.8923672124717568
qpsk,15,13502,0.008293036425201515,0.9999999999999999,0.7435827046186521,0.005031158833303989,0.7616384442996256,0.06847816179746793,2.5871978569394845,2.078189559637762,-0.9195701519337365,1.0,0.08507997429499871,2.883969197795321
qpsk,15,13503,0.05659380413209238,0.9999999999999998,0.7902601771044342,0.08460495973705393,0.747808587609172,0.5343597731296365,2.52513148161343,2.054481269046031,-0.7181608736623426,1.0,0.09072882324550252,2.912715887932413
qpsk,15,13504,0.022551979152881346,1.0000000000000002,0.7812783098705067,0.03372845085323642,0.7467752824155303,0.18170282877811217,2.5134590175865696,1.601587820527107,-0.682868948748315,1.0,0.08744069332707582,2.884508597821838
qpsk,15,13505,0.051973333214123195,0.9999999999999999,0.7948794151753519,0.089700646029051,0.7408811772997863,0.558948297247561,2.4805148919159237,2.257797212636398,-0.8186011188814097,1.0,0.09449581595408042,2.9095999637739958
qpsk,15,13506,0.04782374563337096,0.9999999999999998,0.7759079371658465,0.07647649863705577,0.7599681378126535,0.5095127944034665,2.5941254149782935,1.8751890482440765,-0.8369624761224896,1.0,0.08392632266019338,2.848064422965544
qpsk,15,13507,0.03453660386285897,0.9999999999999999,0.7871284807869515,0.061944144028147186,0.7422721449946625,0.37914905248456904,2.488349657364159,2.1326618357896407,-0.7726953084107202,1.0,0.0915984888725311,2.9205741351613126
qpsk,15,13508,0.009389129931200177,0.9999999999999998,0.7929846286353383,0.021531459394957847,0.7384219357823416,0.0908583665853116,2.4713541606647116,2.343715368692132,-0.757437649744809,1.0,0.09141121854559944,2.8904745613933844
qpsk,15,13509,0.004476492019407424,0.9999999999999998,0.7595271523731785,0.012464108057379073,0.7564895922921095,0.07037625752943315,2.559582572668031,2.327869187886329,-0.8496302250739709,1.0,0.08656252394477777,2.888755726164415
qpsk,15,13510,0.029160864771267152,0.9999999999999999,0.8002084487826379,0.04937631818428531,0.7452630836165186,0.3059243113896791,2.5001458298188197,1.8204166496129075,-0.6345031500955325,1.0,0.09052179443811513,2.908364656452689
qpsk,15,13511,0.07156320722620553,0.9999999999999998,0.7797751652371275,0.12330900634082262,0.7427385359467582,0.8053010550881303,2.5067876115014673,1.7499242713637464,-0.6982818134589528,1.0,0.0894043349074256,2.8675227114282515
qpsk,15,13512,0.0014204690509510014,1.0000000000000002,0.7585650360189319,0.011145302482984695,0.7538521369700728,0.04965370847244027,2.547774547920156,2.0000357522254975,-0.8944009160022683,1.0,0.08689335240665068,2.911652992412349
qpsk,15,13513,0.051972502453318185,0.9999999999999999,0.7606386479759093,0.05993934487297615,0.7455115044116452,0.4626387738042571,2.5055113472944015,2.218931384859346,-0.9028998309998282,1.0,0.09013970197124482,2.910007646583193
qpsk,15,13514,0.10835255419141565,0.9999999999999998,0.7483705852272874,0.15334205342279789,0.7685768243733182,0.9952380979897488,2.674527804398135,2.312632756082126,-0.7953867031145232,1.0,0.08486814319420342,2.8645848079331255
qpsk,15,13515,0.05682837355032957,1.0,0.759900966372357,0.09397605584337293,0.7587273110359851,0.5365518760391593,2.5800028991761046,2.109267246829175,-0.7321527949398452,1.0,0.0864072849128289,2.878518519764703
qpsk,15,13516,0.027614140706903722,1.0000000000000002,0.8043159107362391,0.049452688907254704,0.7490633923921182,0.2642811852470632,2.521317681833331,1.890623624676115,-0.6781678678597363,1.0,0.08849614341225044,2.865636128552513
qpsk,15,13517,0.013924383387059477,1.0,0.8302966555486121,0.029050712018140253,0.7451250673792413,0.1771306299255147,2.4979392013193635,2.0781148136529892,-0.5411841414004903,1.0,0.09029084028090494,2.8866482891307665
qpsk,15,13518,0.04203350729248479,0.9999999999999999,0.808489723493449,0.06716974957945973,0.7546205952117939,0.4760942116704077,2.549825275122558,2.4843628185099806,-0.65902597802702,1.0,0.08829653563939793,2.869915974781714
qpsk,15,13519,0.017518493971352706,0.9999999999999997,0.7841438581205362,0.02486898670538047,0.7542642754360922,0.14075965379075206,2.5507098863051967,2.0780471844962065,-0.7915054326054309,1.0,0.08572299294246308,2.859742401882837
qpsk,15,13520,0.059658813445076314,0.9999999999999999,0.8068804500734433,0.09994249058040701,0.7514064525732389,0.6458730692167702,2.547547574933235,2.1406123577199234,-0.7368709859632729,1.0,0.08947238469598069,2.8483484960524827
qpsk,15,13521,0.022821344058675093,1.0,0.758351184890111,0.031529411483138356,0.7583557225127593,0.18332735517367443,2.5737249113951908,2.710898632191946,-0.7494459973706777,1.0,0.08525893398552052,2.8817689343765545
qpsk,15,13522,0.07943547576745183,1.0,0.8110837647963721,0.1308765299790556,0.7607626663864064,0.8565708827829527,2.608402965369855,2.1718785010164487,-0.6292454881535745,1.0,0.0866848467194355,2.8449299999749824
qpsk,15,13523,0.06395614330133634,0.9999999999999997,0.7809198247164555,0.10395045211077798,0.7432947892701174,0.6962951379590637,2.508456986297639,1.882905080303096,-0.7645012291573323,1.0,0.08794303008627383,2.8547032861519854
qpsk,15,13524,0.0566237858075302,1.0,0.791494173232292,0.10003129652230634,0.7609760741596896,0.5669136392412948,2.5928387157078436,2.211141135478864,-0.756860929180494,1.0,0.08605517851741945,2.846725035981204
qpsk,15,13525,0.016287427118521276,1.0000000000000002,0.8297843846726859,0.05468753364412497,0.7345001322656999,0.2338016943748221,2.443330295398333,2.4530901689060265,-0.6821433981598011,1.0,0.09455880999245159,2.9096517732351455
qpsk,15,13526,0.0282348925562514,0.9999999999999998,0.8261089105959918,0.03385876229659692,0.7416853792222027,0.30345913238802574,2.4807127551080104,2.1562457422293475,-0.7801799982150399,1.0,0.09072502465962926,2.897856597583515
qpsk,15,13527,0.02949420961711536,0.9999999999999998,0.7693226225691288,0.040576358917623005,0.7526987253644561,0.2749717128523275,2.543328955092953,2.132622506277876,-0.8096553864234859,1.0,0.08650986046683978,2.8759005567648743
qpsk,15,13528,0.049931924197136865,1.0,0.823204573734524,0.08709019355549855,0.7405725237642498,0.5737675625145273,2.4865216169282363,2.0937188790611194,-0.7160568049840657,1.0,0.0923512739464451,2.8680963892685885
qpsk,15,13529,0.014191738191751875,1.0,0.7993928818048412,0.014656788647203817,0.750853302941298,0.15821578484249565,2.528249005270064,1.9452963707075515,-0.7344678984628099,1.0,0.0888990692606023,2.879423533705515
qpsk,15,13530,0.027981980337898667,1.0,0.7998900474855096,0.051567444414612335,0.7548280047745679,0.3062370508191971,2.5501666644285326,2.281219584103818,-0.6338898588188275,1.0,0.08735054356399825,2.8653603036256605
qpsk,15,13531,0.003774366609880668,0.9999999999999999,0.8079995691968713,0.017834122140733953,0.7440489366042773,0.04026540991077392,2.493230893786567,2.4999249000854316,-0.8054527868888401,1.0,0.09007497161830136,2.8564120917693434
qpsk,15,13532,0.0085914080027538,1.0,0.8008969594440616,0.004410194757016461,0.7589406503584522,0.05303473415184299,2.570025488357503,2.187594298167872,-0.7719013164644375,1.0,0.08455764459357623,2.867857106716241
qpsk,15,13533,0.04925754078266,0.9999999999999998,0.7841630333948216,0.08507734754287324,0.7264473037274954,0.5451014523805419,2.3973074808254857,2.5157118829183394,-0.8577076558038095,1.0,0.09740999918673011,2.944573411802175
qpsk,15,13534,0.04583759474285414,1.0,0.7890107207551093,0.07224745538904699,0.7568183504253188,0.4159704768694756,2.5680970360699966,2.6796645702964046,-0.7967277755785891,1.0,0.0873056415009517,2.883784560901503
qpsk,15,13535,0.013262019578181329,0.9999999999999998,0.7952329039214759,0.018321492233126013,0.7551145507152517,0.14312362097058234,2.5598728422028305,1.6875536820510224,-0.741290221160896,1.0,0.08527051472298691,2.858802484636321
qpsk,15,13536,0.016777522872842354,1.0,0.7883662444703811,0.035036014619787365,0.7432233267628259,0.229420237583223,2.487246639676746,2.351684288728649,-0.7515782708455983,1.0,0.09245383985552984,2.9264035910529964
qpsk,15,13537,0.01940840836131057,1.0,0.7920552382990971,0.03842219268946452,0.7395640660318994,0.21597739929057247,2.47382578970695,1.984491883192022,-0.8006362793067576,1.0,0.09032359703025099,2.8763029253963697
qpsk,15,13538,0.007769092249528345,0.9999999999999998,0.7835912195714874,0.008579480027461832,0.7714843461516239,0.0665255444169058,2.6460294106263653,2.20335501556977,-0.762437937710986,1.0,0.08025121603177249,2.8330693069780506
qpsk,15,13539,0.015742527024322262,1.0,0.8400191356923877,0.034801645554325175,0.7368072989133447,0.16553241288300097,2.4608561426870104,2.172125005043557,-0.6927329588969866,1.0,0.09123947885889164,2.840784519054707
qpsk,15,13540,0.011153957191184068,0.9999999999999998,0.7598814840485327,0.01976613744861811,0.756808726460801,0.03698789029686115,2.5688172273733425,2.3751870851429406,-0.8839073187502238,1.0,0.08442161590390213,2.8830209116537766
qpsk,15,13541,0.04747000947227309,1.0,0.7602927883408728,0.08521386227275292,0.7729091756583462,0.4608127351249217,2.659169364310202,2.1018448037022206,-0.7490238190236642,1.0,0.07961854531187365,2.8368188614279504
qpsk,15,13542,0.05599290248457242,1.0000000000000002,0.8042050897754905,0.09248008460879925,0.7525041062304529,0.6020025585639593,2.5484533167304377,2.000157684869394,-0.7512782195770331,1.0,0.08834149255014641,2.9021882509796932
qpsk,15,13543,0.015725086014173564,1.0,0.824849391859583,0.03347610920453167,0.7359831568937734,0.1928847140634435,2.4494899248448228,2.3126995262457752,-0.621203423676834,1.0,0.09339710628309335,2.8703372960339184
qpsk,15,13544,0.02284383395813328,1.0,0.8084462975060308,0.03519134425961239,0.7332670521094389,0.2659295724882467,2.43155900979726,2.015489351324302,-0.6517527155656215,1.0,0.0945207858191751,2.897932631171251
qpsk,15,13545,0.0140927300432433,0.9999999999999998,0.7479618092774386,0.019563662681859682,0.7542705212381196,0.07495012257152396,2.5528146096499142,2.2187174092010435,-0.9291421681200567,1.0,0.08327825951079713,2.865521333889682
qpsk,15,13546,0.043330471001725906,1.0000000000000002,0.767704830968804,0.07607378141877157,0.7553330564984415,0.4582208514831113,2.5707764561676782,2.351248984809029,-0.8291870978784148,1.0,0.08371535615392628,2.8460799734521585
qpsk,15,13547,0.04552208207223059,1.0,0.7901233048583309,0.07820802098015105,0.7451207337265182,0.4374817511458542,2.511596690001424,2.37485469899267,-0.806594908518047,1.0,0.08530553536113547,2.868981099297543
qpsk,15,13548,0.003351068807876796,1.0,0.8046299406049903,0.011302390872246444,0.7538624617278533,0.07272589632864851,2.5412264766442423,2.046893238412119,-0.8225789458238215,1.0,0.08828469639715548,2.901238418768766
qpsk,15,13549,0.009943264676278488,1.0,0.8196037802710362,0.01011832342393167,0.7317992174943047,0.07452202876127327,2.430791811439363,1.875142264930263,-0.7102605306368401,1.0,0.0911546616625216,2.891447924866803
qpsk,15,13550,0.06035940505040861,1.0,0.8121430944247633,0.09554590574829223,0.7431203886337203,0.6170232553183268,2.5028942794396887,2.023490688391797,-0.6825553896050733,1.0,0.09344795085453868,2.918796211686761
qpsk,15,13551,0.009107026524841664,1.0,0.7723423726139541,0.022406505357814008,0.7387955467243359,0.14244251928490084,2.4671284985310287,2.2654496861701334,-0.8642738608004477,1.0,0.09117518949678016,2.9135461877607796
qpsk,15,13552,0.026655771850334842,1.0,0.8137239590646377,0.02568031698116735,0.7526599184521958,0.22895344476842572,2.546307675974589,1.9454341114415403,-0.7247555616003423,1.0,0.08727082325391591,2.836112367827433
qpsk,15,13553,0.0639144287453672,1.0,0.779646632740509,0.10245663017966745,0.766368238055293,0.6315183078382588,2.6323333327803518,1.4452304603874135,-0.821575802770294,1.0,0.08424086919008966,2.863097679329816
qpsk,15,13554,0.001583520365758629,1.0,0.8256142368287055,0.0045159780188529335,0.7360440931112862,0.035770707833061674,2.443454087876365,2.1640509762875064,-0.7173364806618734,1.0,0.09525640062946665,2.9136575515534817
qpsk,15,13555,0.04494700169290066,1.0,0.8323880123835449,0.07151948239734006,0.7395531866095346,0.4717362551014662,2.470276721260541,2.2812715838321362,-0.6273575655890524,1.0,0.09467817243027374,2.8848482978779693
qpsk,15,13556,0.033737369624032086,0.9999999999999999,0.8207084706426562,0.04919136463221662,0.7484306476302434,0.3457869466012647,2.5141502694817657,2.265764067097103,-0.7619152783964895,1.0,0.0908034493577905,2.889654752226727
qpsk,15,13557,0.03798644849888286,0.9999999999999998,0.7289646181089471,0.04141920854907966,0.763140088261042,0.3503334344986879,2.604385030935056,1.9374491100023041,-0.7836091526996007,1.0,0.08159549152806436,2.8530945854911263
qpsk,15,13558,0.017835360064582556,1.0,0.8252161901944851,0.026077511790681306,0.7406103028485436,0.19504292394954492,2.469840308561807,1.9685521040362244,-0.7437209964229172,1.0,0.09241520802998997,2.8826917598105473
qpsk,15,13559,0.07663824154152915,1.0,0.7814256797815777,0.11865155973312627,0.7566380720774537,0.7636683089127276,2.583016845450894,2.3359473466292107,-0.8099778636191757,1.0,0.08763288516909004,2.8884501047588076
qpsk,15,13560,0.007866639111870752,0.9999999999999999,0.8099098039979323,0.01961026164556382,0.7527784625532477,0.10298493717422816,2.53761928245401,1.820211990422841,-0.7396244740045197,1.0,0.08790720422497202,2.8750565050677808
qpsk,15,13561,0.05016800872540433,1.0000000000000004,0.7451643278087751,0.06367131544965363,0.7628839015510485,0.43220472413157934,2.603119601376503,2.1796566608790378,-0.8058077003047335,1.0,0.08495146165771235,2.8611115117434105
qpsk,15,13562,0.029273136077217016,0.9999999999999997,0.8136357913219429,0.05195858136737826,0.7379276241787909,0.3232808517229846,2.458160936924309,2.343627653308923,-0.6124177311207228,1.0,0.09520697937718636,2.8979105879709626
qpsk,15,13563,0.026953702915861903,1.0000000000000002,0.837639490819537,0.052067201768829986,0.7373055602426464,0.2970735142789091,2.453082139505213,1.9763997930993638,-0.6137922967794536,1.0,0.0945576915252325,2.923776164389973
qpsk,15,13564,0.04835011161407553,1.0,0.7834442216757285,0.07675948046620863,0.7538965838303908,0.4817281379343061,2.5635563702354105,2.1876958230801,-0.7976872290307329,1.0,0.0851955231805833,2.85347130584006
qpsk,15,13565,0.06959826189228235,0.9999999999999997,0.8024857940970782,0.11742508508413384,0.7427546187287752,0.8424028237990495,2.5145080107448967,2.281292939617971,-0.5099463695306494,1.0,0.0856461572942603,2.8022432663391097
qpsk,15,13566,0.08285356334040181,1.0,0.7384935788789943,0.12821081174286958,0.7581892934287051,0.7623341213510432,2.5916434932559973,2.179582974974921,-0.8767047775752439,1.0,0.08983005066298658,2.900884633004747
qpsk,15,13567,0.020723153896798352,0.9999999999999999,0.7529958462221669,0.04133974369148651,0.7540590535867246,0.2432094192299238,2.5589117424972994,1.9767222770667265,-0.6524715368676368,1.0,0.08202988221230775,2.850116037536596
qpsk,15,13568,0.023062571032370166,0.9999999999999999,0.830556430873279,0.051417023444896875,0.7369233315462114,0.311740788187991,2.449117826807914,2.0860043709714113,-0.7117946551458703,1.0,0.0953692561963233,2.8934732837192993
qpsk,15,13569,0.03404926685781116,1.0,0.8196664986578673,0.048968603048751114,0.7524593410017786,0.2999732831274642,2.547007387010618,1.7186079386737636,-0.586885852499953,1.0,0.08702646967337768,2.8534332854362763
qpsk,15,13570,0.0037709289072154163,1.0,0.8346116670490831,0.016685911067297634,0.7486607236288156,0.046175373937004376,2.5185853870094927,1.843827198480958,-0.6133228518723324,1.0,0.08939869997988839,2.8825440637972815
qpsk,15,13571,0.06357483121058426,0.9999999999999999,0.7741533091911571,0.1037865677154679,0.7517532163742733,0.6727618489697763,2.550790855460468,2.086008893604465,-0.6722838539395557,1.0,0.08926749002275262,2.851760885309755
qpsk,15,13572,0.05371828107009449,1.0,0.7822783952519097,0.08925985921805381,0.7581292728536209,0.5224768999281758,2.5813102470844225,2.0155126011867806,-0.651083742764472,1.0,0.08640749489909769,2.879331974225279
qpsk,15,13573,0.0007188020601997711,1.0,0.8140069735542783,0.01415739132566454,0.7417936083699654,0.01891332349974416,2.485852951211191,1.874967665763054,-0.7544003553420677,1.0,0.09043991244333155,2.872956898641487
qpsk,15,13574,0.0603388377319195,1.0000000000000002,0.7847951087083841,0.09052724054204792,0.7533997491944089,0.5892643242409944,2.551365684464036,1.8827226634196434,-0.7507853427551185,1.0,0.0899835276093411,2.9062598332485123
qpsk,15,13575,0.07860470780978639,1.0,0.7641396002491897,0.11067008777714205,0.7617795113001935,0.7259439079611247,2.624713187595468,2.3905619714745328,-0.8222050855409413,1.0,0.08074500032255655,2.8332743408174816
qpsk,15,13576,0.046558733511901054,0.9999999999999998,0.7444868690855563,0.08037360004912156,0.7527214662628188,0.4674239695341789,2.555036901689599,2.0311019701654667,-0.9251217436367924,1.0,0.0850907682055426,2.871969861622734
qpsk,15,13577,0.05421866739345897,0.9999999999999998,0.7724264695197769,0.07986679201718448,0.7606595820853446,0.5242610706427351,2.5945802491142853,2.062497952463238,-0.7419929376314336,1.0,0.08610367269183374,2.8563274368256777
qpsk,15,13578,0.031072250119969985,0.9999999999999998,0.7735016873503464,0.047020482384954466,0.7326785260074238,0.2668041501425675,2.4403312512191757,2.1719686299784735,-0.8722663813839602,1.0,0.08920065830009817,2.8853395759484375
qpsk,15,13579,0.06283562812775707,1.0,0.8080036176883189,0.08814960989594169,0.751647589641711,0.6496209143061257,2.5520353885983695,2.3203338505655897,-0.711726004275234,1.0,0.08756976915609715,2.8825159564044442
qpsk,15,13580,0.003285706436239382,1.0000000000000002,0.8526586233973903,0.012322776002924191,0.7301627568182696,0.03232870416639826,2.41563428876532,1.9687065912847408,-0.7340966151985122,1.0,0.09758771348207657,2.8818907545960126
qpsk,15,13581,0.05228888223650214,1.0,0.776400759565817,0.08446105406830341,0.7603198767947572,0.5270790966664534,2.6037242224063615,2.17966609971243,-0.7264994511709699,1.0,0.08199895290670095,2.83866817815902
qpsk,15,13582,0.03525335576002314,0.9999999999999999,0.765003183066339,0.07049545001075838,0.7652778826469138,0.36321292790308285,2.614200619306251,2.3517525298274964,-0.8561810897593709,1.0,0.08386829256491089,2.8700399608222815
qpsk,15,13583,0.03300466198420659,0.9999999999999999,0.7761144208230555,0.06023025585263167,0.7275544573155721,0.2930259594117888,2.41107595882184,2.0859878729339827,-0.8372982112255962,1.0,0.09110641220141401,2.9110326332681735
qpsk,15,13584,0.05574155463302983,1.0,0.8252729783636089,0.07773784402966073,0.7338782261703436,0.5628127254733623,2.449699031180252,2.062501685134318,-0.6952368946438678,1.0,0.09643557538794127,2.881683239725711
qpsk,15,13585,0.09932184025167355,1.0,0.7674280660655628,0.14739374978315414,0.7561691260527714,0.939831150660712,2.595281824410364,1.9921545309222297,-0.8304141684326436,1.0,0.08898331403971235,2.882405445470158
qpsk,15,13586,0.010807482627036624,1.0,0.7723987225699938,0.040021572335583844,0.7352617385056333,0.18765056654672074,2.447861036524456,2.148501791725873,-0.8141986460656674,1.0,0.0925067227539065,2.916004250806748
qpsk,15,13587,0.06988335752509763,0.9999999999999999,0.8104749199984398,0.11008958592384582,0.7572008110876483,0.7231489102355685,2.588419467082998,2.398503001419901,-0.6632206404070491,1.0,0.08652431212843009,2.8784555595466825
qpsk,15,13588,0.07318557185373331,1.0,0.7797696993288421,0.11348751154730315,0.7606610589146541,0.6679145235495555,2.608221261823429,2.2969319582434546,-0.702452005147451,1.0,0.08186240622000544,2.832286677476045
qpsk,15,13589,0.0616741247935509,1.0000000000000004,0.8092251284926173,0.09226534768126542,0.7578383418479131,0.6533396504548347,2.5940438812430804,2.304887853590094,-0.5935943544569677,1.0,0.08317035629538823,2.8286719552394803
qpsk,15,13590,0.02101500179613695,0.9999999999999998,0.8254714068918892,0.028539546180194376,0.7407785577793358,0.22329951546451007,2.468554629016708,2.289141025692766,-0.8323863156560347,1.0,0.09423372476520421,2.909973519935067
qpsk,15,13591,0.013387794248882279,0.9999999999999999,0.7395895904693922,0.02283879988248232,0.7708642533144776,0.1093743921746903,2.6512505428077677,2.343723132223551,-0.9418123707474653,1.0,0.07672550371734893,2.877348464064001
qpsk,15,13592,0.036788594472866816,0.9999999999999998,0.8150240578958259,0.057472788763781035,0.7481959669317133,0.38358933725657735,2.5239080458173184,1.796988877747946,-0.7979429695328424,1.0,0.0882979889026145,2.8659983489840313
qpsk,15,13593,0.03676578766259734,0.9999999999999999,0.7757209007019863,0.03833542037325458,0.7477713745964873,0.32539563601506993,2.520945184299908,1.8985118160079328,-0.7780353907286894,1.0,0.08800756524305713,2.8784370524894705
qpsk,15,13594,0.046337602692032166,1.0000000000000002,0.7976327229537477,0.0742726592135102,0.7690283269592466,0.47695878992402774,2.636783607662279,2.203154922034015,-0.6777308584693231,1.0,0.08166884783911474,2.834494808308704
qpsk,15,13595,0.057170982945075936,0.9999999999999997,0.7824626787305536,0.08724087012252142,0.7541544709436772,0.5289403445006423,2.561278581647925,1.875024015074197,-0.8061811560962928,1.0,0.08767001678968209,2.8841023073351284
qpsk,15,13596,0.035679951575261576,1.0,0.8200082060533015,0.07093583379489081,0.7474377115997073,0.3854517254627742,2.511993824212066,1.8984944990462977,-0.6303573529010782,1.0,0.09002510862467322,2.8783995675387817
qpsk,15,13597,0.008267851323515837,0.9999999999999998,0.751565297343784,0.0122947755174172,0.766879525232081,0.09618498202896075,2.6175198814172234,1.773462726799907,-0.8544486355095993,1.0,0.08248113320011977,2.8411358220848197
qpsk,15,13598,0.039068405552383986,1.0,0.7712611134986241,0.07233206346168591,0.7638844138034242,0.4387137960674959,2.608290607925591,2.132900187942449,-0.7333376024801819,1.0,0.08336752902137004,2.860554889857516
qpsk,15,13599,0.025311372212100156,1.0,0.7679608664206129,0.05098577762905857,0.7525188663925815,0.3308152629574653,2.5476694656178562,1.4922757528319317,-0.8835619588656898,1.0,0.0837283337431079,2.887501985227819
qpsk,15,13600,0.005540831377557491,1.0,0.8336637700414025,0.014096450203736207,0.7351865081043638,0.02877603822275943,2.440662291237677,2.0233434418379814,-0.6790738967598,1.0,0.09470648123133169,2.9088659481100496
qpsk,15,13601,0.01718563991742223,0.9999999999999998,0.8081836576058987,0.0209226605363069,0.734106321041806,0.17016447785724423,2.4406867790859046,2.453237484132077,-0.8235063505536258,1.0,0.0952951774136771,2.9418652428875918
qpsk,15,13602,0.007829498171573931,1.0,0.7653222228776516,0.02534059410395787,0.7574540476360212,0.10367545396630315,2.5739499765262153,1.8669784940676024,-0.764908272594973,1.0,0.08281738711262475,2.8364673513923266
qpsk,15,13603,0.01386115434100112,1.0000000000000002,0.7888203986678427,0.02174999853128604,0.7662104099234632,0.1561318097473047,2.618289823892157,1.9375350400017517,-0.8008846506853815,1.0,0.08119651644401712,2.851616894715651
qpsk,15,13604,0.024804452412429505,1.0,0.8213803170577858,0.038631958165899705,0.741061815446018,0.28031637835765555,2.4746072470981613,1.9611761108669439,-0.6233738935081368,1.0,0.09291720611659646,2.8705884824988015
qpsk,15,13605,0.015596332616502354,1.0000000000000002,0.801120495126929,0.012604950287071625,0.7518620131623086,0.10840106076371407,2.5361791827255935,1.8907304636771385,-0.81656681391134,1.0,0.08775432968609959,2.866989635955303
qpsk,15,13606,0.013990407486827543,0.9999999999999998,0.8096676520314481,0.023330374548671103,0.7535873370514599,0.16336372213091607,2.551576315232065,2.1169118897979855,-0.6777092190824314,1.0,0.08625462397286249,2.871700079368269
qpsk,15,13607,0.008619182944544375,1.0,0.7930609036182601,0.007968347112255086,0.7420613984628874,0.020956876179245198,2.4832389515964195,1.8360607323379898,-0.8380209170399908,1.0,0.09000419262534826,2.882595523654415
qpsk,15,13608,0.040040631583452065,1.0000000000000004,0.8014245801969884,0.05954366370262994,0.7576537671896211,0.42710965845253496,2.575221245128218,1.9843339865361738,-0.7177472424994944,1.0,0.08553655631082639,2.867821360264238
qpsk,15,13609,0.054685527417602596,1.0000000000000002,0.7894314786541274,0.07348971797839353,0.7501441146291925,0.48664211410219244,2.5377239230847977,2.101500736303548,-0.7148835299283038,1.0,0.08795860711845899,2.8989127999031004
qpsk,15,13610,0.02027592200399235,0.9999999999999998,0.8151850216404306,0.02402770409658079,0.752828077278455,0.19811214345315076,2.55034965975433,2.3045204453026362,-0.6319583045725783,1.0,0.08343658877681738,2.8209797564251984
qpsk,15,13611,0.04723920224104772,0.9999999999999999,0.8109645735690066,0.08370215648668793,0.7428497000525465,0.5123702767165137,2.4961641742546608,2.5702388026604113,-0.7492453349348689,1.0,0.09052533636469513,2.919521056493717
qpsk,15,13612,0.028280175590014826,1.0,0.7688708779360688,0.05764414820800391,0.7552731815886866,0.32159871725019235,2.563388003419,2.500294436659723,-0.8270551009339631,1.0,0.08457427763006913,2.8770939911184863
qpsk,15,13613,0.06122986012560085,1.0,0.8069083795330663,0.08183333233837824,0.7405665679378333,0.6078676468556231,2.4887058388201115,1.8750130286710227,-0.7715216015366084,1.0,0.09155281936752871,2.86722516104559
qpsk,15,13614,0.04468491523455939,1.0000000000000002,0.7545828124622462,0.06524948600285511,0.7705626646164601,0.4223311691121067,2.654607010217452,2.22648066104472,-0.7551886075223848,1.0,0.07886507695017886,2.822363002559255
qpsk,15,13615,0.016844451142577935,1.0,0.8135979242441649,0.022591777568810055,0.7453778717088724,0.1403596679431758,2.5018191726020387,2.2187387225525432,-0.7573186072186342,1.0,0.08977409735282349,2.8956136268716515
qpsk,15,13616,0.06976148318379194,1.0,0.7845097822039538,0.10277638824003582,0.7494105011049546,0.7139805493216742,2.536958529296454,1.8045986750255443,-0.7430420105017577,1.0,0.0915684765737327,2.8603866467120094
qpsk,15,13617,0.04722850088374176,1.0,0.8046212821647978,0.07522752643327005,0.7417369179016462,0.4742100855874252,2.484487407880893,2.1640334038974016,-0.789929897362541,1.0,0.09481865653731178,2.91188322801025
qpsk,15,13618,0.014561140185980695,0.9999999999999998,0.7918004235729703,0.02672359380345805,0.7445956989111513,0.12539028072019825,2.4993059978679817,2.273515963736398,-0.8050159555129142,1.0,0.09033263376649409,2.8686790642611233
qpsk,15,13619,0.016188641397329652,1.0,0.7793883200332767,0.02044085700357687,0.7605045145845313,0.15564605695120845,2.575855401119581,2.2656833630935305,-0.7832840508936547,1.0,0.08590959296288672,2.903411222809809
